,do_nothing,mine_minerals,mine_gas,build_assimilator,build_pylon,build_gateway,build_cybercore,train_probe,train_zealot,train_stalker,harass,attack_all
[18  1  0  1 24  1  1  2],0.0,0.0,0.0,0.0,3.5359809888062476e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.5359809888062476e-06
[19  2  1  6  9  1  1  3],0.2064464886232968,0.126,0.0,0.0,0.126,0.2338024306409445,0.07240802942387074,1.26,0.0,0.0,0.3306050432341891,0.0
[20  2  1  6  8  1  1  3],-1.2000000000000002,0.0,0.0,0.0,-0.72,0.0,0.284074055407459,0.0,0.0,0.0,0.0,0.0
[20  2  1  5 10  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  2  1  5 14  1  1  3],0.3749953680231478,0.05338687598806431,0.6689558378687088,0.022786678439971172,0.12336737418710447,0.0,0.0,-1.1550200772644283,1.3707486020789383,0.009720000000000005,0.0,0.0
[22  2  1  7 10  1  1  3],0.0,0.2175722147802103,0.09146280381655944,1.5560704796236688,0.0,-0.9271957065554584,0.0,0.0,0.32283484535049123,0.0,0.0,0.3608119541190791
[21  2  1  8  8  1  1  3],-0.6856312662881079,0.9470324591849146,0.47061313842641,0.821060073937292,2.97792346718409,3.125894728849964,1.7992104115567276,0.8788437563639564,1.8043672845193628,1.6037840230064262,0.7668148521143852,0.9941994938500944
[22  2  1  6 12  1  1  2],0.0,0.08090280000000001,0.0,-0.984,0.16700046318324008,0.0,0.0,0.329433706135555,0.0,1.599647647263637,0.0,0.10220542109347476
[22  2  1  4 16  1  1  1],0.02634773760000001,0.0,0.0,-1.177165217520053,0.0,0.0,0.12987931960125745,0.0,0.025823417621760016,0.07869943275464435,0.0,-0.8
[22  2  1  4 16  1  1  2],0.031755240000000004,0.5558198653776573,0.17105665322358085,0.13121657594577832,0.0,0.038557153113049636,0.0,0.2948328606249975,0.0,0.23285000772000003,0.16230349845240344,0.0
[21  2  1  2 20  1  1  3],0.24717622742615358,0.15884115124939757,-0.9100973765383823,-0.3926382746314015,-0.07178158274299057,0.32252070311473735,-0.07923382993336156,0.4066060471294802,-0.19789386071224252,0.048698053548421175,0.07747836903844493,0.29497248178919144
[21  2  1  0 24  1  1  3],1.2864475086648547e-05,0.0,0.0,0.0,0.0,0.0,3.2398491814156306e-05,2.5753519754375886e-05,0.0,0.028038782835472884,0.0,0.0
[22  2  1  0 24  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  1 22  1  1  3],-0.7818979691316067,0.039021660453683285,-0.8463710581153201,-0.40867484163817147,0.064981970022403,0.029961367074875088,-0.6493786719637449,-0.6197455083602424,-0.5758782092537316,0.31443942022150273,0.0837340045669892,0.029551332762673386
[22  2  1  2 20  1  1  3],0.0,0.056150205369423806,0.0,0.15859260811706066,0.029727069408891558,0.039261779577825215,1.7621400901895627,-0.6205842609116421,-0.39294840568000006,0.03266127182030753,0.01818043912190754,0.0
[22  2  1  3 18  1  1  3],0.1288814242744359,0.2274783199481431,0.0,0.0,0.0,0.7860240386337927,0.0,0.16972546207061828,0.011216140107130592,0.0769359775846036,0.017004976545682855,0.06538320000000002
[21  2  1  1 22  1  1  4],-1.1767787590349548,0.023300391265356192,-0.9717781653713268,0.010943697270443349,0.058659945732611414,-0.5676614124593069,-0.2492440841530311,-2.155382219827943,-0.4184882095578872,-0.4603232360194977,-1.0605202598441226,-0.7743518483678856
[22  2  1  1 22  1  1  4],0.0,0.00013886079603921462,-1.19997521982711,0.0,0.0,-0.7198349266512659,0.0,0.0,0.00047933282308922336,0.0015872581242164876,0.0,0.005332722339328311
[21  2  1  2 20  1  1  4],-1.0773285191246451,-0.7984077940835282,-1.160284912349987,-0.20661105458371687,-2.7248675678406,-0.8191356520392603,-0.4925085189069248,-3.1183369535938343,-0.5351709609999971,-0.20550654028650306,-0.8982769747647741,-1.8527399482635247
[22  2  1  2 20  1  1  4],0.0002912310125753529,0.0008199068895778113,0.0032998676382689283,0.001595490889384561,0.0005828513978626106,0.0007664331827703558,0.0006125715043008553,-0.009605774446062287,0.0,0.001904746605324446,0.0008621613755727805,-0.009924609553944152
[21  2  1  2 12  1  1  4],0.0,0.0,0.0,0.0,0.0,-0.52488,-0.3823268649325003,0.0,-0.972,0.0,0.036000000000000004,0.0
[21  1  1  2 12  1  1  4],-1.2000000000000002,-1.08,0.0,0.4704480000000002,0.04276800000000002,0.043200000000000016,-0.72,0.0,-0.4,0.04276800000000002,0.0,0.043200000000000016
[21  1  1  3 10  1  1  4],0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  1  0  3 10  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2000000000000002
[21  1  0  2 12  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  0  2 12  2  1  4],0.0,0.0,0.0,0.0,-0.8,0.0,-0.8,0.0,0.0,0.0,0.0,0.0
[21  1  0  1 14  2  1  4],0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  0  0 16  2  1  4],0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  1  0  0 16  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[23  1  0  0 16  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[23  1  0  0 16  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  0  0 16  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0
[22  1  0  0 16  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  1  0  1 14  3  1  4],-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  1  0  0  8  3  1  4],0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  0  0  0  8  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0
[21  0  0  0  9  3  1  4],0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
[21  0  0  0  1  3  1  4],0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  0  0  0  1  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 21   0   0   0 -14   3   1   4],0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 22   0   0   0 -22   3   1   4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 21   0   0   0 -21   3   1   4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 20   0   0   0 -20   3   1   4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 18   0   0   0 -18   3   1   4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 14   0   0   0 -14   3   1   4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  1  0  0 15  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  1  0  0 22  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2137749539120568e-11,1.2137749539120568e-11,0.0,0.0
[15  1  0  0 22  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  1  0  0 22  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[15  1  0  0 21  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  1  1  0 21  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  1  1  0 21  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  1  1  0 27  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  1  1  0 27  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  1  1  0 27  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  1  1  0 26  1  1  1],0.0,0.0,0.0,0.0005773680000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  1  1  0 26  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  1  1  0 25  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  1  1  0 25  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  1  1  1 22  1  1  1],0.0,5.6948529790650116e-06,0.0,0.0,6.250383889200004e-06,0.0,0.0,0.0,6.875422278120004e-05,0.0,6.187880050308004e-06,0.0
[19  2  1  1 19  1  1  1],0.0023636148551502197,0.005556501224682419,0.0,0.004143278554813173,0.021334329399430054,0.002389619164224416,0.01620185581094089,0.003019469365114265,0.002040037737429646,0.0026218482932172764,0.005067675710943048,0.005330500451754698
[20  2  1  1 19  1  1  1],0.0447027685397911,0.020624581773733736,0.012134524478137634,0.012226212779992592,0.00861587123372743,0.04503944966473909,0.01972849272648837,0.0020184239620332084,0.03219835578094698,0.010510366794111773,0.023914009240017266,0.010016502887979875
[21  2  1  6 13  1  1  2],-1.1508889670883669,0.0,0.0,0.23362301420471365,0.0,0.0,0.9757135113070362,0.8102970800569992,0.0,0.9828763390608084,0.0,0.0
[17  1  0  0 19  1  1  0],4.020586553404707e-08,4.020586553404707e-08,0.0,0.0,0.0,0.0,4.7124525908029166e-05,0.0,4.156496391535277e-06,4.241207331722626e-06,0.0,0.0
[18  1  0  0 27  1  1  0],6.912590200196918e-06,3.222359494086306e-05,2.849627630789165e-05,4.773505513683022e-06,3.4309722030074916e-05,0.0,3.904271986658567e-06,2.3426703410060155e-06,1.1844737211524262e-05,5.088699540113242e-06,1.3445386941937304e-06,0.0
[17  2  0  0 27  1  1  0],0.0,0.0,0.0,0.0,0.0,4.137784761531462e-09,0.0,4.732448814454373e-05,0.0,0.0,0.0,0.0
[19  2  1  7  7  0  1  1],0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  1  7  7  0  1  0],0.0,0.0,0.0,0.05400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  0  0  0  9  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[15  1  0  0 16  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  1  0  0 16  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  1  0  0 14  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  2  1  0 22  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  2  1  0 20  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  2  1  1 26  1  1  1],0.0,0.0008021619902782997,0.0,0.005232317245848003,0.0,0.0,0.0,0.0,0.0,7.533469866563616e-05,0.0,0.0
[14  2  1  2 23  1  1  1],0.0,0.0,0.0008748000000000003,0.006351048000000002,0.0064800000000000005,0.0,0.0,0.0,0.06986152799999999,0.0,0.0,0.0
[14  2  1  3 21  1  1  1],0.0016621200000000009,0.0,0.009431306280000004,-0.07179060852000001,-0.8,0.008651080033200004,0.0008748000000000003,0.0,0.0,0.017321914800000004,0.0008748000000000003,0.0008573914800000005
[15  2  1  3 21  1  1  1],0.0,0.0,0.0,0.0,0.0008748000000000003,0.0,0.0,0.0,0.10800000000000004,0.0,0.0008748000000000003,0.008596782120608036
[15  2  1  5 16  1  1  1],0.0,0.0,0.0,0.20520000000000005,0.0,0.0,0.0,1.116,0.0,0.10800000000000004,1.2000000000000002,0.10800000000000004
[16  2  1  5 16  1  1  1],0.0,0.0,0.0,0.10800000000000004,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  2  1  5 15  1  1  1],0.0,0.0,-0.6962383800137704,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.28374732
[16  2  1  5 15  1  1  2],0.11544682070988006,0.09526572000000004,0.14400000000000002,0.0,0.0,0.09634032529200004,0.11779085880000002,0.0,0.0,0.0,0.0,2.4632555270988004
[17  2  1  5 15  1  1  2],0.0,0.09526572000000004,0.3022398855794512,0.08670629276280004,0.18812177931634985,0.16980141993835418,0.9340252437594903,-0.4859223109089533,0.18126227193835417,0.0,0.25981560000000004,0.09442315281868924
[20  2  1  6 15  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
[19  2  1  7 13  1  1  3],0.0,0.0009256418510486405,-0.529894896247552,0.0,0.0,0.0,0.0,0.0,0.0,0.10585080000000001,0.0,0.0
[19  2  1  5 17  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0
[19  2  1  5 17  1  1  3],0.008748000000000002,-0.08661680000000005,0.0,0.13186800000000004,0.10800000000000004,0.07128000000000001,0.0,0.32020032048762925,0.9901128312,0.0,0.07200000000000001,0.0
[19  2  1  5 17  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  2  1  6 14  1  1  1],0.05346641905303416,0.028140220554228504,0.22223703055911012,0.02634120000000001,0.030438574662132005,1.7318081679467707,0.028424465206291417,0.10301824291965432,0.3194370305591102,0.0,0.16986074793480002,0.3095424260965135
[20  2  1  6 14  1  1  0],0.9624682706637199,0.0,0.0,-0.6050821585406388,0.0,0.0,0.0,0.0,0.714912,0.0,0.0,0.0
[20  2  1  5 16  1  1  1],-1.0542858253690357,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  1  4 18  1  1  1],0.12443152420539155,-0.6402133502214284,0.15761059970407013,0.9285757707205913,0.12224954915967015,0.2012755146040793,0.2676894942755465,-0.8575796426275072,-1.4193052008127176,0.4524540583948553,-0.455843490511561,-1.175341660084276
[20  2  1  4 18  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0
[19  2  1  4 18  1  1  0],0.0,0.004376579778734255,0.0,0.0,0.004455862761287127,0.015158880869979557,0.0,0.0,-2.3562342022126574,0.0,0.0,0.0044207876552871265
[19  2  1  5 16  1  1  0],0.0,0.06793409664871677,0.6722643566487168,0.06862029964516846,0.06793409664871677,0.06862029964516846,0.754823296096853,0.0,0.6913173346503074,0.12566508079815106,-1.875189488944713,0.004325706949043874
[19  2  1  6 14  0  1  0],0.0,0.0,0.0,0.0,0.07200000000000001,0.8,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  1  6 14  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  1  6 14  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  1  6 14  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  1  6 13  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  1  7 10  0  0  0],0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  1  6 12  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2000000000000002,0.0
[21  2  1  5 14  0  0  0],0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,0.0
[21  2  1  4 16  0  0  0],0.0,-0.8,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  3 18  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,-0.8,0.0,0.0
[22  2  1  2 20  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  2 20  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  4 16  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  5 14  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  6 12  1  0  0],0.06473346599111668,0.12299358538312169,0.0,0.06473346599111668,0.0,0.0,0.0,0.0,0.06671496723290109,2.546406042717096,-0.72,0.0
[22  2  1  6 12  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  7 10  1  0  1],0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.2086574538260002,0.0,-1.2000000000000002,0.0
[21  2  1  6 12  1  0  1],0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  0  0  0  1  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  0  0  0 15  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,2.4092965081214752e-09,0.0,0.0,2.6034889845685046e-10,0.0,0.0
[15  0  0  0 15  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  0  0  0 15  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[15  1  0  0 14  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  1  0  0 21  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  2  0  0 21  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  2  0  0 29  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8994976910446983e-09,0.0,0.0
[17  2  0  0 25  1  1  2],0.0005329839060092821,0.00010095703982569362,3.7991872505430376e-08,0.00015924847943124857,0.005921977777777899,0.00010095703982569362,2.5216872360349056e-06,0.0,0.0009595099878504053,0.0,4.682469926050169e-05,0.00010095703982569362
[20  2  1 10  5  0  1  1],0.14413101786799062,0.0,0.0,1.5854411965478965,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0
[16  1  0  0 20  1  0  0],0.0,6.007819634404574e-08,0.0,0.0,5.863817635555098e-09,0.0,7.044535994376164e-11,1.6338444228357444e-09,1.47045998055217e-09,1.8153826920397157e-09,0.0,1.6338444228357444e-09
[15  1  0  0 20  1  0  0],5.863817635555098e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[15  1  0  0 20  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  2  0  1 26  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  2  0  1 23  1  1  0],0.0,0.0,1.6941792858115062e-06,0.0,0.0,0.0,1.882421428679451e-05,7.0609785411933046e-06,0.0,0.0,0.0,0.0
[19  2  0  3 19  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  1  4 19  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006591409337990441,0.0,0.0,0.0,0.0
[19  2  1  4 19  1  1  2],0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  2  1  3 17  1  1  0],0.0,0.0,0.09771468176521081,0.0,0.07200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  1 10  5  1  0  0],3.1015312612173815,5.316218235978338,0.48957819983867357,2.4232530953173423,4.5129106287973135,1.3729674000026042,0.533295593661884,13.852297094896565,3.3690231229099776,4.7679924645106455,1.552916109176406,5.480361950467048
[16  0  0  0 21  0  0  0],9.024705978709931e-09,3.2591401437599422e-09,2.3446182861359796e-10,0.0,4.217184051080219e-09,0.0,0.0,3.716619938406533e-10,3.795465645972198e-10,0.0,2.1708337631253954e-10,5.15886456312628e-10
[18  1  0  0 19  1  1  0],0.0,0.0,0.0,0.0,0.0,3.6510946491468137e-07,4.020586553404707e-08,0.0,0.0,0.0,6.39684794657279e-07,0.0
[18  2  0  0 27  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.851714006501339e-08,0.0,0.0,0.0
[17  2  1  4 19  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  2  1  4 19  1  1  1],0.8,0.0,0.0,0.0,0.0,-0.7991185973848813,0.0,0.0,0.0,0.0,0.0,0.0
[16  2  1  4 16  1  1  1],1.0900810106172,0.23660070649676496,0.10900810106172001,0.08068750304587914,0.38814190982115737,0.10900810106172001,0.11699696274943085,0.10900810106172001,0.18640385281554123,0.17616258888088898,0.14942498345751554,0.11022217005362253
[16  2  1  5 14  1  1  1],0.010241458560000007,0.0,0.0,0.0,0.0,0.11379398400000006,0.0,0.0,0.010241458560000007,0.0,0.11945696400000001,0.0
[17  2  1  5 13  1  1  2],0.828457432619469,1.1880676275650046,1.0798145388418048,0.30505212301083673,0.25965951548917954,0.4447875328229797,0.6565523384354673,0.11772,0.4426589748577689,2.5798585195752644,0.6321947642403678,0.08500237828311692
[10  0  0  0  2  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0197656293381898e-14,0.0,0.0,0.0
[11  0  0  0 33  1  0  0],7.505416505589133e-13,3.8099796936375583e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.8099796936375583e-13,0.0,0.0,0.0
[12  0  0  0 32  1  0  0],0.0,0.0,0.0,6.155045663502955e-13,0.0,6.093495206867924e-12,0.0,0.0,0.0,0.0,0.0,7.143306375091554e-11
[12  0  0  0 32  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  0  0  0 31  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  1  0  0 29  1  1  1],0.00588890046486261,9.566653819523183e-08,6.8257930109301495e-06,6.544870012500314e-07,2.4229856726586546e-06,0.0005309207506555876,8.838453955713026e-07,0.0005426367343846657,4.4570349563978405e-07,4.4570349563978405e-07,0.0005323915873380696,1.4199403292754069e-06
[14  1  0  0 28  1  1  1],0.0,1.5678852462270652e-05,0.0,1.999430648280345e-06,5.4483969605387004e-06,5.20120442987676e-06,5.8652159175721075e-06,9.186021650133312e-06,4.2515280000000033e-07,0.0,5.779116033196399e-06,0.0
[15  2  0  1 27  1  1  1],0.0,0.0,8.95390342605419e-06,1.3721972592710072e-06,0.0,0.0,0.0,6.274340772590311e-05,0.05884488000255776,0.0,0.0,0.0
[16  2  0  2 25  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  2  0  2 25  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.943669200926346e-08,0.0,0.0,0.0
[16  2  1  2 25  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.56374607843409e-06,0.0,0.0,0.0,0.0
[16  2  1  2 23  1  1  1],0.0,0.0,0.00019236391635198252,0.0,0.0,0.0,0.0,1.7312752471678428e-05,0.011569914760385103,0.0,0.0,0.0
[19  2  1  8  7  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10800000000000004,0.0
[16  0  0  0 30  0  0  0],2.744546803294902e-09,0.0,0.0,2.470092122965412e-10,0.0,0.0,0.0,2.470092122965412e-10,4.748087265063338e-10,0.0,2.470092122965412e-10,0.0
[16  0  0  0 29  1  0  1],4.114630692487801e-07,1.4377964740693334e-07,6.269839988076783e-10,3.938891689803949e-07,1.9878182972139552e-07,5.755050832719165e-07,9.304586654569068e-07,5.17179925523087e-06,0.0,4.3156905526283516e-06,9.904706831339927e-07,3.9529575932898857e-07
[16  0  0  0 28  1  0  1],0.0,3.334301730596184e-05,0.0,0.0,6.840372639188679e-08,0.0,0.0,0.0,0.0,0.0,1.2096438844222969e-08,9.521805662840559e-07
[18  1  0  0 25  1  1  1],0.0008250136338973915,0.0003709854009045459,0.0002362151690525626,0.0001367888724276273,7.83663974218355e-05,0.0004153568422495147,2.6546149217811948e-05,0.00029772462921903145,0.0019462579588875584,0.0007961372952652581,3.9277857991335745e-05,2.3995211740096393e-05
[18  1  0  0 24  1  1  1],0.0003380150365555239,2.413221094253353e-05,0.0,5.106477643386485e-05,1.5111495677564162e-05,0.00015038851583203615,0.000144355720435511,0.0,6.435332523919969e-05,0.00016778396974545076,0.0,0.0
[19  1  0  0 23  1  1  1],8.503056000000008e-06,0.0,8.503056000000008e-06,0.0,0.0,0.0,0.0,9.447840000000008e-05,0.0,9.353361600000009e-05,0.0,0.0
[20  2  1  1 19  1  1  2],0.09504874587284848,0.21879459861285144,0.44005771722353937,0.17956432518447096,-0.2683946971911081,0.13168952650304738,0.13098801308919056,0.05709381280214697,0.3270994408157059,0.11575658194156957,-0.25306207759877125,0.15585392508086934
[20  2  1  7  7  1  1  3],0.2260078238818115,0.24133982399999998,0.36002948564908244,0.07200000000000001,0.08903228776815425,0.12119537520000005,-0.8203236850874518,0.0,0.9695616137951997,0.08903228776815425,0.0,0.0
[14  0  0  0 22  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,1.1305812800986092e-08,3.4054614572137464e-11,0.0,0.0,0.0,0.0
[15  0  0  0 21  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.301610739972063e-08,0.0,0.0,0.0
[16  0  0  0 20  1  1  1],3.537825832989445e-06,1.647745504912228e-07,2.4085348014893583e-07,0.0,3.844017506045088e-06,2.5365534463294783e-06,8.718885517051351e-08,7.887834165206926e-08,0.0,1.2462882420258603e-07,0.0,0.0
[19  1  0  0 27  1  1  2],4.6490458680000035e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  1  0  0 25  1  1  2],0.0,0.0,0.0,6.644063150745634e-08,6.644063150745634e-08,0.00043959533913972377,0.0,1.2623719986416705e-07,0.0,0.0,8.202547099685968e-06,0.0
