,do_nothing,mine_minerals,mine_gas,build_assimilator,build_pylon,build_gateway,build_cybercore,train_probe,train_zealot,train_stalker,harass,attack_all
"(19, 1, 0, 1, 23, 2, 1, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 1, 0, 0, 25, 2, 1, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(18, 1, 0, 0, 26, 2, 1, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(16, 1, 0, 0, 28, 2, 1, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(16, 1, 0, 0, 29, 2, 1, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(15, 1, 0, 0, 29, 2, 1, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(13, 0, 0, 0, 33, 2, 1, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(13, 0, 0, 0, 33, 2, 1, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(12, 0, 0, 0, 26, 2, 1, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(11, 0, 0, 0, 27, 2, 1, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(11, 0, 0, 0, 11, 2, 1, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(10, 0, 0, 0, 4, 2, 1, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(9, 0, 0, 0, 5, 2, 1, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(8, 0, 0, 0, 6, 2, 1, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(6, 0, 0, 0, 9, 2, 1, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(3, 0, 0, 0, 12, 2, 1, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019397042088410274
"(1, 0, 0, 0, 14, 2, 1, 11)",-0.0015586216382345015,-0.0035992152899232085,-0.00414405188365173,-0.0015642315645420742,0.0,-0.0007933043610000002,0.0,0.0,-0.0007643131707419902,-0.0018802072703918355,-0.0024786132665664514,0.0
"(0, 0, 0, 0, 15, 2, 1, 12)",-0.26773943042198184,-0.2645276322280339,-0.23899832407549165,-0.2728860493531419,-0.25205615752122673,-0.249249879709838,-0.24344880544034164,-0.24238258947888808,-0.24750957536273172,-0.24162047172547751,-0.26091972247282247,-0.24865429399996428
"(0, 0, 0, 0, 0, 2, 1, 12)",-0.5444007361299794,-0.5837712719896048,-0.5430301423694291,-0.5419435942724009,-0.5752645289394819,-0.5959925456907055,-0.5313454629010845,-0.5749158213603295,-0.5407723989186197,-0.5633990167700244,-0.5280850346194876,-0.5617100688623907
"(0, 0, 0, 0, 0, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(11, 0, 0, 0, 3, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(11, 0, 0, 0, 2, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(10, 0, 0, 0, 2, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(11, 0, 0, 0, 1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(12, 0, 0, 0, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(13, 0, 0, 0, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(12, 0, 0, 0, 0, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(13, 0, 0, 0, 0, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(14, 0, 0, 0, 0, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(14, 0, 0, 0, 8, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(13, 0, 0, 0, 16, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(14, 0, 0, 0, 16, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(13, 0, 0, 0, 24, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(13, 0, 0, 0, 32, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(13, 0, 0, 0, 32, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(13, 0, 0, 0, 31, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(14, 0, 0, 0, 31, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(14, 0, 0, 0, 30, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(14, 1, 0, 0, 30, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(15, 1, 0, 0, 29, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(16, 1, 0, 0, 29, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(16, 1, 0, 0, 29, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(16, 1, 0, 0, 28, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 1, 0, 0, 28, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(18, 1, 0, 0, 28, 2, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 1, 0, 0, 28, 2, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 1, 0, 0, 26, 2, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 1, 0, 0, 26, 2, 1, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 1, 0, 0, 25, 2, 1, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 1, 1, 0, 25, 2, 1, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(18, 1, 1, 1, 25, 2, 1, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(18, 1, 1, 1, 25, 2, 1, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(18, 1, 1, 1, 24, 2, 1, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 1, 1, 1, 23, 2, 1, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 1, 1, 1, 21, 2, 1, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 2, 1, 1, 21, 2, 1, 4)",0.0,0.0,0.0,0.0,0.0,0.0,1.822382393662448e-17,0.0,0.0,0.0,0.0,0.0
"(20, 2, 1, 1, 21, 2, 1, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.584578701681131e-14,0.0,0.0
"(20, 2, 1, 1, 21, 2, 1, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3204143994585453e-15,0.0,0.0
"(20, 2, 1, 2, 19, 2, 1, 6)",0.0,0.0,0.0,6.602071997292727e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2, 1, 2, 17, 2, 1, 6)",2.32416357083757e-13,0.0,0.0,0.0,1.043151341100943e-14,0.0,1.1639301832175114e-14,0.0,0.0,0.0,0.0,3.5769300281445043e-14
"(20, 2, 1, 1, 19, 2, 1, 6)",0.0,3.5031389268206434e-15,0.0,0.0,0.0,8.233036534845649e-16,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2, 1, 1, 19, 2, 1, 7)",0.0,0.0,0.0,0.0,0.0,0.0,5.349231521655887e-17,0.0,0.0,0.0,7.308319914546969e-16,0.0
"(20, 2, 1, 0, 21, 2, 1, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4426899603806976e-17,0.0,0.0,0.0,0.0
"(20, 2, 1, 1, 21, 2, 1, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2, 1, 2, 21, 2, 1, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2, 1, 1, 23, 2, 1, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2, 1, 1, 23, 2, 1, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2, 1, 0, 25, 2, 1, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2, 1, 0, 23, 2, 1, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2, 0, 0, 23, 2, 1, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 0, 0, 0, 25, 2, 1, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 0, 0, 0, 25, 2, 1, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 0, 0, 0, 26, 2, 1, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(18, 0, 0, 0, 28, 2, 1, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 0, 0, 0, 28, 2, 1, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(14, 0, 0, 0, 32, 2, 1, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(12, 0, 0, 0, 34, 2, 1, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(10, 0, 0, 0, 28, 2, 1, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(8, 0, 0, 0, 31, 2, 1, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(4, 0, 0, 0, 35, 2, 1, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(3, 0, 0, 0, 28, 2, 1, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0, 30, 2, 1, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0, 22, 2, 1, 10)",0.0,0.0,0.0,-6.561000000000002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 0, 0, 23, 2, 1, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002617349453264745,0.0,0.0,0.0
"(0, 0, 0, 0, 23, 2, 1, 11)",-0.0006426214429065586,-0.0014957633007719301,-0.000774310909413074,-0.02091709555876003,-0.0037046524265569878,-0.002384389637165877,-0.0041018142263910375,-0.008820171,-0.004358058176654431,-0.0008245731338511694,-0.003309133791438559,-0.0031196889791841745
"(0, 0, 0, 0, 15, 2, 1, 11)",-0.05343771066119586,-0.09,-0.047406360676054894,-0.05385213950706911,-0.051986907182243865,-0.049795902076153364,-0.09238438963716589,-0.1,-0.051588652596582775,-0.09858505267899956,-0.12336940283386276,-0.059380976249781725
"(0, 0, 0, 0, 14, 2, 1, 11)",-0.1,-0.0009629037898170027,-0.0006561000000000002,-0.0007988009236598154,-0.013570578185318686,-0.000679176022353933,-0.002945953945828688,-5.787392490000002e-05,-0.0007290000000000002,-0.00017027182318986577,-0.001507568163683576,-0.0014144586037201244
"(0, 0, 0, 0, 0, 2, 1, 11)",-0.2146939474677623,-0.1534208999454167,-0.1864536409,-0.17081484631512522,-0.18205492355386882,-0.17532896392720076,-0.1751887673465562,-0.18212987339878317,-0.20707573571110577,-0.195775355892678,-0.18089461430675108,-0.25157380958957487
"(12, 0, 0, 0, 0, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(13, 0, 0, 0, 0, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(14, 0, 0, 0, 0, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(13, 0, 0, 0, 7, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(15, 0, 0, 0, 7, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(14, 0, 0, 0, 7, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(14, 0, 0, 0, 14, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(15, 1, 0, 0, 22, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(15, 1, 0, 0, 30, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(15, 1, 0, 0, 30, 2, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(15, 1, 0, 0, 29, 2, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(16, 1, 0, 0, 29, 2, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(15, 2, 0, 0, 29, 2, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(16, 2, 0, 0, 29, 2, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(16, 2, 0, 0, 29, 2, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(16, 2, 1, 0, 29, 2, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 2, 1, 0, 29, 2, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(16, 2, 1, 0, 27, 2, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(16, 2, 1, 0, 25, 2, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(16, 2, 1, 0, 24, 2, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 2, 1, 0, 24, 2, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 2, 1, 0, 23, 2, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 2, 1, 1, 21, 2, 1, 1)",0.0,7.162634082525437e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 2, 1, 2, 19, 2, 1, 1)",0.0,0.0,1.4105748377131092e-14,0.0,0.0,0.0,0.0,2.0973117685687313e-14,0.0,0.0,0.0,0.0
"(18, 2, 1, 2, 19, 2, 1, 1)",0.0,0.0,0.0,1.0525822453256953e-15,0.0,0.0,6.200239794787443e-17,0.0,0.0,9.838222223738321e-20,0.0,0.0
"(19, 2, 1, 2, 19, 2, 1, 1)",0.0,0.0,0.0,4.3423849104050685e-16,0.0,3.897437592900978e-15,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 2, 1, 4, 15, 2, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3709747952946046e-11,0.0,0.0,0.0
"(18, 2, 1, 4, 14, 2, 1, 2)",1.0023684947820623e-12,3.354930839161359e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 2, 1, 4, 14, 2, 1, 3)",1.4262245791740974e-21,0.0,1.1458885676645857e-13,0.0,0.0,0.0,0.0,2.3011562579275147e-13,0.0,0.0,0.0,2.0657991631236274e-12
"(20, 2, 1, 4, 14, 2, 1, 2)",0.0,0.0,4.82837921671414e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 2, 1, 4, 14, 2, 1, 2)",0.0,1.6853945925410874e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 2, 1, 5, 12, 2, 1, 2)",2.1078471373120077e-14,0.0,0.0,0.0,0.0,7.738510729176957e-16,6.113027465703394e-14,6.715537842415406e-12,0.0,0.0,0.0,0.0
"(19, 2, 1, 6, 10, 2, 1, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 2, 1, 6, 10, 2, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.053134897247241e-10,0.0,0.0,0.0,0.0
"(19, 2, 1, 6, 10, 2, 1, 3)",0.0,1.2254017706259708e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2, 1, 6, 10, 2, 1, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 2, 1, 7, 8, 2, 1, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3705354733250684e-09,0.0,0.0,0.0,0.0
"(19, 2, 1, 8, 6, 2, 1, 1)",0.0,1.3375637146717922e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 2, 1, 7, 8, 2, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.964580246981172e-10,0.0,0.0
"(19, 2, 1, 7, 8, 2, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2, 1, 7, 8, 2, 1, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 2, 1, 7, 7, 1, 1, 0)",0.0,0.0,0.0008461057320497578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 2, 1, 8, 5, 1, 1, 0)",0.0,3.689234752899255e-05,0.0012669591198885635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 2, 1, 9, 3, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003208746824824638
"(20, 2, 1, 9, 3, 1, 1, 0)",0.0001473865072636065,0.00019934979090397112,0.0005883039119934003,0.00025679876172004146,0.013889762394288633,0.0009138975166136057,0.0,0.0,0.0,0.00014482968792658944,0.0,0.000538305895696597
"(21, 2, 1, 9, 3, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006904323462932446,0.0,0.0,0.0,0.0
"(20, 2, 1, 9, 3, 1, 1, 1)",7.22097343874375e-05,1.5971350645738682e-05,0.0,0.003613132885115703,0.0,0.0,0.0,0.0,0.0,1.0925350133033155e-06,0.0,0.0
"(20, 2, 1, 8, 5, 1, 0, 1)",0.01202823558060617,0.0006035840215745945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.592024582798405e-07,1.7820020781481054e-05
"(20, 2, 1, 8, 5, 1, 0, 0)",0.0,0.0,0.0,0.004709663127228072,8.60136935992383e-05,0.0,8.60136935992383e-05,0.0,9.262277635117903e-05,0.0391633498875826,0.0,0.0
"(20, 2, 1, 9, 3, 1, 0, 0)",0.01497915612921928,0.00018296874995037325,0.0565775350966586,0.0,0.0042012712394270705,0.0004113514839557047,0.002044886103268597,0.0,0.0001367550890428807,0.0,0.008925253471376848,0.0
"(20, 2, 1, 10, 1, 1, 0, 0)",0.00428887308776265,0.00015643972454325132,0.0,0.0,0.05364878811236531,0.0,0.0,0.0,0.0,0.0,0.0,0.005584948048281537
"(21, 2, 1, 10, 1, 1, 0, 0)",0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2, 1, 10, 1, 0, 0, 0)",0.06508912912219163,0.019052743426789205,0.02062416986115338,0.05077049799046937,0.04845429050005482,0.012222647833569725,0.0,0.07745330020189838,0.023300664513550753,0.2069350800127705,7.002744912900002e-05,0.0693297426454661
"(21, 2, 1, 11, 1, 0, 0, 0)",0.0,0.0,0.018896686160287075,0.05014225711435068,0.0,0.02284925128027306,0.013528601817005418,0.0,0.24887061632911064,0.0,0.0,0.023721772611336303
"(20, 2, 1, 12, 1, 0, 0, 0)",0.23296497242332714,0.24808954813050085,0.31216250747673663,0.21764942294820716,0.2002240005379607,0.1955375413860039,0.4876555090182598,0.3404658591240806,0.2180992687785067,0.18914437845882381,0.20968745104534547,0.3494387771004191
"(21, 2, 1, 12, 1, 0, 0, 0)",0.0,0.031164111188057897,0.0,0.0,0.0,0.06299185335108663,0.0,0.0,0.0,0.0,0.4204532530799849,0.03754444936645482
"(14, 0, 0, 0, 8, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(15, 0, 0, 0, 8, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(15, 0, 0, 0, 6, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(16, 0, 0, 0, 30, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(15, 0, 0, 0, 30, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(15, 0, 0, 0, 29, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(16, 0, 0, 0, 29, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 0, 0, 0, 29, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(16, 1, 0, 0, 29, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 1, 0, 0, 29, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 1, 0, 0, 28, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(16, 1, 0, 0, 28, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(18, 1, 0, 0, 28, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 1, 0, 0, 28, 2, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 2, 0, 0, 28, 2, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 2, 1, 0, 28, 2, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 2, 1, 0, 28, 2, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(17, 2, 1, 0, 27, 2, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(18, 2, 1, 0, 26, 2, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(18, 2, 1, 0, 24, 2, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 2, 1, 0, 23, 2, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 2, 1, 0, 23, 2, 0, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(19, 2, 1, 0, 21, 2, 1, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2, 1, 0, 20, 2, 1, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2, 1, 1, 20, 2, 1, 2)",0.0,2.867695663900637e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2, 1, 1, 18, 2, 1, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2, 1, 1, 18, 2, 1, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(21, 2, 1, 1, 18, 2, 1, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.395405032062021e-14,0.0,0.0,0.0
